Time,Room Temperature,Forced Fanned,Natural Insulated,Natural Uninsulated,P 5,P 6,P 7,P 8,P 9,P 10
159.388,23.172035,32.339989,34.337944,35.493916,,,,,,
159.746,23.1749,32.331387,34.340424,35.486229,,,,,,
160.108,23.174931,32.312641,34.336708,35.486439,,,,,,
160.473,23.1719,32.326801,34.344234,35.493782,,,,,,
160.822,23.169209,32.312508,34.333,35.491299,,,,,,
161.181,23.17556,32.319527,34.342152,35.491341,,,,,,
161.546,23.156506,32.307056,34.324703,35.475338,,,,,,
161.91,23.166561,32.304337,34.3377,35.481365,,,,,,
162.273,23.16246,32.314396,34.3381,35.492645,,,,,,
162.636,23.155176,32.297153,34.334457,35.478127,,,,,,
162.998,23.158136,32.303844,34.329353,35.486584,,,,,,
163.348,23.150665,32.292141,34.328201,35.48579,,,,,,
163.707,23.14938,32.289257,34.326748,35.477737,,,,,,
164.072,23.149542,32.281906,34.327625,35.478611,,,,,,
164.434,23.141705,32.279675,34.325039,35.472462,,,,,,
164.796,23.142984,32.281303,34.32238,35.472126,,,,,,
165.158,23.138206,32.267975,34.31818,35.47007,,,,,,
165.52,23.146484,32.278336,34.311386,35.468273,,,,,,
165.869,23.14843,32.270073,34.311169,35.468773,,,,,,
166.228,23.156883,32.279175,34.315437,35.471786,,,,,,
166.593,23.144087,32.256821,34.302582,35.465546,,,,,,
166.956,23.152285,32.253151,34.30624,35.464027,,,,,,
167.318,23.158865,32.257359,34.312939,35.47036,,,,,,
167.68,23.139383,32.24786,34.303635,35.459106,,,,,,
168.044,23.154652,32.254608,34.307335,35.46423,,,,,,
168.395,23.138178,32.249348,34.300121,35.461838,,,,,,
168.754,23.140179,32.242748,34.304604,35.457218,,,,,,
169.114,23.145002,32.246464,34.300453,35.455212,,,,,,
169.462,23.143593,32.233974,34.296917,35.452747,,,,,,
169.843,23.140484,32.235901,34.302406,35.456451,,,,,,
170.209,23.132666,32.20829,34.284664,35.438545,,,,,,
170.573,23.146942,32.22657,34.293804,35.452496,,,,,,
170.924,23.140703,32.222168,34.291195,35.444717,,,,,,
171.28,23.132668,32.207218,34.290737,35.44265,,,,,,
171.641,23.146336,32.227039,34.2841,35.446011,,,,,,
171.99,23.136415,32.201817,34.286236,35.436192,,,,,,
172.351,23.145235,32.216469,34.28265,35.438675,,,,,,
172.714,23.135067,32.194221,34.272938,35.427189,,,,,,
173.076,23.151283,32.204231,34.277397,35.430573,,,,,,
173.437,23.16116,32.19722,34.267899,35.429821,,,,,,
173.796,23.162601,32.193462,34.271824,35.424294,,,,,,
174.158,23.158556,32.184799,34.265675,35.419395,,,,,,
174.507,23.152565,32.173309,34.260632,35.420246,,,,,,
174.866,23.160023,32.173019,34.261951,35.416031,,,,,,
175.232,23.156307,32.182568,34.254341,35.427338,,,,,,
175.596,23.168383,32.175949,34.268269,35.414673,,,,,,
175.957,23.162914,32.168377,34.258209,35.416931,,,,,,
176.317,23.146973,32.163467,34.250629,35.416317,,,,,,
176.678,23.150124,32.164448,34.243217,35.409088,,,,,,
177.028,23.154301,32.151245,34.245213,35.401985,,,,,,
177.387,23.164152,32.156013,34.243725,35.409061,,,,,,
177.753,23.152767,32.149364,34.244587,35.409565,,,,,,
178.116,23.158539,32.148834,34.239235,35.404755,,,,,,
178.479,23.159554,32.152882,34.248631,35.40897,,,,,,
178.84,23.142464,32.1395,34.244736,35.40472,,,,,,
179.203,23.158617,32.146584,34.246452,35.406792,,,,,,
179.555,23.140257,32.125683,34.226658,35.391834,,,,,,
179.914,23.157274,32.132557,34.23798,35.397617,,,,,,
180.276,23.162594,32.132111,34.233253,35.400917,,,,,,
180.638,23.14641,32.116943,34.224899,35.390968,,,,,,
181,23.156239,32.120438,34.231598,35.391773,,,,,,
181.364,23.144581,32.113338,34.226479,35.387726,,,,,,
181.728,23.155058,32.120518,34.229893,35.394531,,,,,,
182.08,23.159981,32.118427,34.230484,35.401363,,,,,,
182.437,23.15625,32.114548,34.227146,35.394817,,,,,,
182.797,23.142088,32.104965,34.216331,35.384903,,,,,,
183.146,23.155855,32.102528,34.224075,35.389431,,,,,,
183.505,23.161205,32.107662,34.226521,35.384918,,,,,,
183.87,23.162779,32.113693,34.218258,35.388435,,,,,,
184.235,23.157372,32.104214,34.216118,35.382908,,,,,,
184.595,23.161469,32.100231,34.22839,35.384998,,,,,,
184.955,23.151356,32.091625,34.216942,35.374989,,,,,,
185.317,23.156042,32.097347,34.218193,35.377846,,,,,,
185.666,23.155832,32.094101,34.212627,35.374603,,,,,,
186.026,23.157461,32.092499,34.220135,35.372471,,,,,,
186.39,23.153788,32.082592,34.213459,35.366875,,,,,,
186.755,23.154478,32.083637,34.223785,35.373623,,,,,,
187.118,23.153952,32.084183,34.212193,35.368462,,,,,,
187.478,23.156052,32.090382,34.215523,35.375713,,,,,,
187.84,23.152441,32.087696,34.209446,35.364292,,,,,,
188.192,23.148413,32.054901,34.211529,35.359772,,,,,,
188.552,23.150974,32.079441,34.203529,35.364445,,,,,,
188.915,23.147818,32.06522,34.206295,35.360428,,,,,,
189.276,23.148676,32.062851,34.209644,35.357533,,,,,,
189.639,23.138714,32.057617,34.199417,35.354809,,,,,,
190.001,23.138042,32.051941,34.20536,35.358246,,,,,,
190.365,23.13611,32.043583,34.200054,35.355442,,,,,,
190.716,23.140472,32.043262,34.197769,35.354942,,,,,,
191.075,23.132095,32.043896,34.189293,35.344154,,,,,,
191.436,23.133974,32.042358,34.193115,35.349224,,,,,,
191.799,23.133781,32.033226,34.197388,35.348499,,,,,,
192.161,23.128218,32.046486,34.187237,35.345314,,,,,,
192.524,23.128735,32.03376,34.189888,35.344219,,,,,,
192.889,23.125826,32.036957,34.186474,35.334202,,,,,,
193.243,23.136765,32.031536,34.189987,35.346634,,,,,,
193.599,23.124252,32.023411,34.182056,35.329258,,,,,,
193.957,23.124851,32.026867,34.187469,35.343227,,,,,,
194.305,23.122675,32.014153,34.174603,35.331444,,,,,,
194.664,23.126976,32.022717,34.178329,35.33231,,,,,,
195.028,23.127865,32.0075,34.175457,35.328194,,,,,,
195.392,23.132444,32.018482,34.170353,35.328266,,,,,,
195.751,23.131426,32.01479,34.170235,35.329399,,,,,,
196.111,23.12554,32.010021,34.169228,35.322681,,,,,,
196.475,23.121687,32.003334,34.163982,35.323685,,,,,,
196.825,23.1182,32.0056,34.166241,35.317917,,,,,,
197.185,23.115143,31.999702,34.153927,35.320419,,,,,,
197.55,23.104639,31.996792,34.157806,35.322155,,,,,,
197.914,23.093246,31.996397,34.150806,35.321583,,,,,,
198.277,23.08746,31.99906,34.153107,35.315853,,,,,,
198.639,23.087049,31.990067,34.14645,35.311344,,,,,,
199,23.07654,31.996094,34.15086,35.320744,,,,,,
199.35,23.06222,31.969898,34.140961,35.306751,,,,,,
199.709,23.056742,31.988611,34.142677,35.312569,,,,,,
200.073,23.05299,31.98918,34.134136,35.306179,,,,,,
200.433,23.052013,31.969608,34.1371,35.297363,,,,,,
200.794,23.050327,31.968651,34.136681,35.304794,,,,,,
201.154,23.048475,31.969316,34.131989,35.299572,,,,,,
201.514,23.049656,31.967089,34.117264,35.289677,,,,,,
201.864,23.05538,31.957386,34.120792,35.300339,,,,,,
202.224,23.05839,31.965918,34.121811,35.295826,,,,,,
202.59,23.052622,31.953396,34.125916,35.293686,,,,,,
202.954,23.052658,31.956654,34.113457,35.288193,,,,,,
203.316,23.048737,31.951509,34.114391,35.290195,,,,,,
203.679,23.0385,31.949577,34.117821,35.29398,,,,,,
204.04,23.038582,31.940001,34.108082,35.292454,,,,,,
204.392,23.034996,31.930717,34.100422,35.276421,,,,,,
204.752,23.053356,31.94071,34.112717,35.275501,,,,,,
205.115,23.056856,31.928442,34.11047,35.282536,,,,,,
205.469,23.059647,31.922266,34.103592,35.273701,,,,,,
205.83,23.061386,31.92918,34.095673,35.270603,,,,,,
206.193,23.068596,31.918804,34.106743,35.280415,,,,,,
206.556,23.06777,31.919416,34.101284,35.273178,,,,,,
206.914,23.063753,31.905771,34.098377,35.278656,,,,,,
207.274,23.055973,31.901806,34.097633,35.265961,,,,,,
207.637,23.067877,31.916124,34.093353,35.273106,,,,,,
207.986,23.068262,31.918116,34.104271,35.271523,,,,,,
208.345,23.061275,31.906174,34.086815,35.259079,,,,,,
208.71,23.063215,31.891998,34.089806,35.256538,,,,,,
209.074,23.07641,31.903305,34.094845,35.262463,,,,,,
209.434,23.069698,31.891277,34.09016,35.257603,,,,,,
209.796,23.071745,31.889193,34.094151,35.262482,,,,,,
210.158,23.072557,31.887674,34.08799,35.253475,,,,,,
210.507,23.07239,31.88393,34.100681,35.254559,,,,,,
210.868,23.079428,31.876783,34.088726,35.250641,,,,,,
211.232,23.080265,31.876184,34.092056,35.251114,,,,,,
211.595,23.090242,31.885548,34.079975,35.25528,,,,,,
211.957,23.086536,31.871674,34.08202,35.242512,,,,,,
212.318,23.086918,31.87545,34.084003,35.245209,,,,,,
212.681,23.082026,31.868271,34.083801,35.240368,,,,,,
213.034,23.079632,31.865538,34.085892,35.240498,,,,,,
213.394,23.077875,31.861824,34.083794,35.239113,,,,,,
213.757,23.079981,31.857653,34.077129,35.239235,,,,,,
214.118,23.067593,31.852694,34.078789,35.23518,,,,,,
214.48,23.064684,31.848196,34.077511,35.234264,,,,,,
214.844,23.063192,31.854767,34.080318,35.229221,,,,,,
215.209,23.06566,31.843082,34.074192,35.231129,,,,,,
215.56,23.073437,31.846685,34.075645,35.225266,,,,,,
215.92,23.077711,31.843952,34.072384,35.226109,,,,,,
216.285,23.085176,31.824707,34.063885,35.215836,,,,,,
216.649,23.11054,31.831991,34.071159,35.225956,,,,,,
217.014,23.111841,31.840973,34.076195,35.220463,,,,,,
217.379,23.112095,31.836397,34.061092,35.205372,,,,,,
217.743,23.123278,31.84016,34.065742,35.217865,,,,,,
218.095,23.124502,31.836367,34.067848,35.21212,,,,,,
218.455,23.135273,31.83543,34.067806,35.222248,,,,,,
218.82,23.13229,31.829784,34.056633,35.207161,,,,,,
219.184,23.140886,31.83456,34.072113,35.216564,,,,,,
219.547,23.12315,31.822859,34.059723,35.207394,,,,,,
219.909,23.125977,31.820477,34.052166,35.198593,,,,,,
220.269,23.131739,31.825123,34.06609,35.206081,,,,,,
220.62,23.133833,31.813786,34.058701,35.191742,,,,,,
220.98,23.142771,31.821045,34.065231,35.199162,,,,,,
221.344,23.145321,31.803898,34.059723,35.197403,,,,,,
221.7,23.154144,31.806932,34.047394,35.189011,,,,,,
222.062,23.162611,31.800486,34.057926,35.197746,,,,,,
222.426,23.161764,31.801435,34.055122,35.19138,,,,,,
222.791,23.172808,31.80238,34.060173,35.195709,,,,,,
223.146,23.167992,31.792233,34.048256,35.18256,,,,,,
223.507,23.192398,31.805008,34.046188,35.18977,,,,,,
223.871,23.179585,31.786921,34.037243,35.177441,,,,,,
224.22,23.17767,31.791462,34.036774,35.184109,,,,,,
224.581,23.178926,31.770523,34.03891,35.181965,,,,,,
224.965,23.182438,31.785103,34.037926,35.180981,,,,,,
225.329,23.188858,31.781279,34.035358,35.179665,,,,,,
225.682,23.194433,31.771069,34.034634,35.184826,,,,,,
226.044,23.185366,31.775665,34.038151,35.182808,,,,,,
226.409,23.181639,31.7759,34.030708,35.180012,,,,,,
226.769,23.183081,31.765165,34.025349,35.172695,,,,,,
227.132,23.183893,31.765615,34.031334,35.181351,,,,,,
227.497,23.185629,31.766443,34.023411,35.17165,,,,,,
227.861,23.173025,31.761446,34.014671,35.166489,,,,,,
228.229,23.176649,31.748226,34.021656,35.171326,,,,,,
228.575,23.174997,31.7575,34.020374,35.167725,,,,,,
228.919,23.172186,31.745943,34.021698,35.170834,,,,,,
229.267,23.160845,31.747387,34.013676,35.160496,,,,,,
229.628,23.153397,31.738743,34.002903,35.158833,,,,,,
229.988,23.154589,31.752808,34.018192,35.164829,,,,,,
230.348,23.143669,31.733917,34.006302,35.1567,,,,,,
230.71,23.135254,31.738443,34.007427,35.1539,,,,,,
231.074,23.134228,31.737783,34.00927,35.160912,,,,,,
231.439,23.142096,31.73468,34.010456,35.154961,,,,,,
231.791,23.13747,31.733667,34.0023,35.151989,,,,,,
232.149,23.140707,31.723461,34.000687,35.148415,,,,,,
232.513,23.144672,31.729187,33.998009,35.144131,,,,,,
232.878,23.149544,31.732054,33.999443,35.146278,,,,,,
233.244,23.147537,31.714317,33.998169,35.14679,,,,,,
233.608,23.135267,31.713768,33.991013,35.129826,,,,,,
233.973,23.152197,31.707314,34.000107,35.142483,,,,,,
234.324,23.154753,31.704126,33.999069,35.136089,,,,,,
234.686,23.162125,31.715559,33.997086,35.138927,,,,,,
235.052,23.16153,31.710136,33.997746,35.137981,,,,,,
235.416,23.162661,31.703924,33.989937,35.126076,,,,,,
235.779,23.161163,31.696892,33.978634,35.126736,,,,,,
236.143,23.169006,31.688932,33.98444,35.125042,,,,,,
236.508,23.171417,31.688643,33.985043,35.131355,,,,,,
236.86,23.161268,31.681252,33.984985,35.122734,,,,,,
237.208,23.155794,31.672775,33.981525,35.119991,,,,,,
237.569,23.152885,31.66935,33.978287,35.133705,,,,,,
237.933,23.149479,31.656843,33.973484,35.115883,,,,,,
238.296,23.152655,31.657133,33.968594,35.117599,,,,,,
238.659,23.155621,31.662762,33.969746,35.113041,,,,,,
239.019,23.159685,31.664829,33.973774,35.124737,,,,,,
239.375,23.164011,31.659283,33.971989,35.109928,,,,,,
239.734,23.155386,31.660381,33.957191,35.111916,,,,,,
240.096,23.164335,31.653341,33.961952,35.111496,,,,,,
240.447,23.162756,31.639248,33.956814,35.104046,,,,,,
240.806,23.164129,31.645622,33.958714,35.110226,,,,,,
241.171,23.17226,31.637411,33.947838,35.110779,,,,,,
241.535,23.164055,31.631771,33.951138,35.102299,,,,,,
241.896,23.167238,31.64674,33.949471,35.104916,,,,,,
242.256,23.16004,31.650686,33.95573,35.108139,,,,,,
242.619,23.152559,31.640757,33.948498,35.106621,,,,,,
242.969,23.149101,31.632673,33.938824,35.09874,,,,,,
243.329,23.145163,31.624466,33.93206,35.104115,,,,,,
243.694,23.141991,31.620781,33.945171,35.097408,,,,,,
244.056,23.142731,31.61937,33.936974,35.099213,,,,,,
244.418,23.138258,31.615824,33.930042,35.09621,,,,,,
244.78,23.140705,31.613781,33.930504,35.097206,,,,,,
245.145,23.155872,31.602177,33.91785,35.091347,,,,,,
245.497,23.166357,31.622963,33.932522,35.102436,,,,,,
245.855,23.159931,31.615509,33.917763,35.091259,,,,,,
246.216,23.171085,31.61388,33.916313,35.089634,,,,,,
246.578,23.173393,31.613308,33.912888,35.102264,,,,,,
246.94,23.178377,31.602688,33.910145,35.092033,,,,,,
247.304,23.183001,31.600479,33.909904,35.081089,,,,,,
247.67,23.177444,31.585123,33.903687,35.080585,,,,,,
248.021,23.193995,31.590101,33.908653,35.089832,,,,,,
248.378,23.186169,31.596468,33.909832,35.090469,,,,,,
248.738,23.193974,31.600639,33.912563,35.085709,,,,,,
249.094,23.182335,31.591946,33.902637,35.073292,,,,,,
249.456,23.191681,31.592636,33.904221,35.090038,,,,,,
249.819,23.190239,31.58691,33.900112,35.074875,,,,,,
250.181,23.178226,31.576773,33.893387,35.071011,,,,,,
250.536,23.177195,31.57056,33.897903,35.071415,,,,,,
250.895,23.181496,31.572325,33.898056,35.073891,,,,,,
251.256,23.182602,31.571276,33.890938,35.070526,,,,,,
251.606,23.191702,31.571541,33.898705,35.066151,,,,,,
251.965,23.186207,31.571634,33.888973,35.062317,,,,,,
252.33,23.19121,31.571413,33.893036,35.059597,,,,,,
252.695,23.190397,31.575615,33.892944,35.058258,,,,,,
253.055,23.175449,31.567932,33.890995,35.058449,,,,,,
253.415,23.18668,31.568523,33.896404,35.056896,,,,,,
253.777,23.187965,31.560497,33.889645,35.052284,,,,,,
254.127,23.196997,31.544413,33.884842,35.046234,,,,,,
254.486,23.20159,31.555773,33.900288,35.057564,,,,,,
254.851,23.204214,31.560703,33.896637,35.058018,,,,,,
255.215,23.205128,31.560179,33.891113,35.05357,,,,,,
255.578,23.198441,31.555328,33.890381,35.050163,,,,,,
255.94,23.200455,31.550528,33.891483,35.036633,,,,,,
256.304,23.20409,31.553244,33.900978,35.045231,,,,,,
256.655,23.195856,31.537373,33.888531,35.033329,,,,,,
257.014,23.203407,31.538788,33.886192,35.035095,,,,,,
257.376,23.198883,31.526602,33.886711,35.031868,,,,,,
257.739,23.209379,31.531654,33.893005,35.029591,,,,,,
258.127,23.211077,31.534771,33.890579,35.026096,,,,,,
258.487,23.20973,31.522697,33.880848,35.022083,,,,,,
258.847,23.21237,31.534266,33.888824,35.028091,,,,,,
259.194,23.207727,31.518024,33.879402,35.01939,,,,,,
259.553,23.219282,31.525917,33.884956,35.021015,,,,,,
259.919,23.210463,31.52593,33.880505,35.020668,,,,,,
260.284,23.203018,31.504938,33.872055,35.005272,,,,,,
260.634,23.206213,31.50453,33.876827,35.015213,,,,,,
260.995,23.203808,31.4991,33.87516,35.009083,,,,,,
261.36,23.197021,31.497553,33.87022,35.004684,,,,,,
261.711,23.202682,31.491184,33.868687,34.999584,,,,,,
262.071,23.200247,31.49485,33.872166,35.013054,,,,,,
262.437,23.192137,31.495029,33.87431,35.001099,,,,,,
262.803,23.194553,31.503334,33.868488,35.000816,,,,,,
263.165,23.189054,31.499842,33.880005,34.996796,,,,,,
263.528,23.184038,31.492891,33.872536,34.996113,,,,,,
263.891,23.183187,31.491871,33.86937,34.989563,,,,,,
264.242,23.168955,31.480064,33.867413,34.997242,,,,,,
264.603,23.183739,31.477028,33.868488,34.996712,,,,,,
264.964,23.17811,31.46929,33.867374,34.993633,,,,,,
265.327,23.180849,31.476841,33.869373,34.985996,,,,,,
265.688,23.177059,31.476299,33.86401,34.988846,,,,,,
266.052,23.18047,31.467518,33.867573,34.993832,,,,,,
266.418,23.171135,31.481693,33.858677,34.985481,,,,,,
266.768,23.173553,31.480694,33.869827,34.99662,,,,,,
267.128,23.16502,31.456293,33.858154,34.984425,,,,,,
267.494,23.150085,31.456497,33.85693,34.980343,,,,,,
267.85,23.150305,31.455818,33.853214,34.97699,,,,,,
268.215,23.153151,31.45274,33.848892,34.967319,,,,,,
268.58,23.164827,31.451986,33.852783,34.976204,,,,,,
268.946,23.167021,31.460249,33.857281,34.973198,,,,,,
269.298,23.170837,31.456701,33.855705,34.9702,,,,,,
269.658,23.178617,31.456373,33.848412,34.973263,,,,,,
270.023,23.190115,31.453115,33.848732,34.976437,,,,,,
270.385,23.185131,31.446915,33.853081,34.964363,,,,,,
270.749,23.176348,31.434256,33.847591,34.965839,,,,,,
271.113,23.18681,31.438736,33.842239,34.974056,,,,,,
271.476,23.185186,31.426567,33.842598,34.969772,,,,,,
271.83,23.192982,31.431265,33.843712,34.965176,,,,,,
272.19,23.192228,31.441433,33.840466,34.970856,,,,,,
272.553,23.191427,31.423817,33.846638,34.969349,,,,,,
272.909,23.195341,31.443094,33.839264,34.972332,,,,,,
273.272,23.180258,31.432053,33.837711,34.965069,,,,,,
273.636,23.187037,31.434668,33.836037,34.968037,,,,,,
273.997,23.183134,31.417372,33.829845,34.955784,,,,,,
274.356,23.189653,31.412748,33.835594,34.964378,,,,,,
274.715,23.184128,31.415674,33.839046,34.964977,,,,,,
275.075,23.17539,31.412188,33.816456,34.960251,,,,,,
275.424,23.179472,31.419998,33.824791,34.960011,,,,,,
275.783,23.168888,31.413427,33.81448,34.958096,,,,,,
276.148,23.172523,31.408804,33.812725,34.953846,,,,,,
276.512,23.180914,31.410156,33.815323,34.959831,,,,,,
276.876,23.185085,31.409466,33.806953,34.955574,,,,,,
277.239,23.186501,31.400671,33.803535,34.956978,,,,,,
277.601,23.18647,31.383638,33.794575,34.95195,,,,,,
277.974,23.202559,31.398005,33.796764,34.956818,,,,,,
278.334,23.199526,31.385149,33.787865,34.948639,,,,,,
278.699,23.207523,31.381458,33.789185,34.94585,,,,,,
279.063,23.210873,31.3855,33.793396,34.944347,,,,,,
279.427,23.21273,31.380722,33.789341,34.943867,,,,,,
279.789,23.212854,31.387827,33.78661,34.944706,,,,,,
280.151,23.215569,31.36994,33.793762,34.941681,,,,,,
280.501,23.212959,31.367527,33.792603,34.936954,,,,,,
280.862,23.21023,31.363028,33.786327,34.93586,,,,,,
281.227,23.205669,31.342928,33.787525,34.928131,,,,,,
281.59,23.215967,31.352797,33.788086,34.930477,,,,,,
281.951,23.214052,31.353043,33.782616,34.929829,,,,,,
282.315,23.218571,31.35556,33.791378,34.932877,,,,,,
282.681,23.20002,31.353067,33.784069,34.92004,,,,,,
283.031,23.215904,31.360968,33.786415,34.923813,,,,,,
283.389,23.202431,31.358503,33.778419,34.920284,,,,,,
283.755,23.197577,31.339367,33.777184,34.919762,,,,,,
284.121,23.196198,31.343903,33.778496,34.918041,,,,,,
284.486,23.187744,31.342489,33.774403,34.907707,,,,,,
284.851,23.196283,31.344524,33.777328,34.908669,,,,,,
285.216,23.204128,31.343367,33.776352,34.904655,,,,,,
285.565,23.202063,31.338989,33.776093,34.910286,,,,,,
285.925,23.201502,31.349529,33.77393,34.90527,,,,,,
286.29,23.185717,31.338327,33.766857,34.899635,,,,,,
286.654,23.184896,31.338049,33.769436,34.898823,,,,,,
287.028,23.179832,31.343939,33.769421,34.892021,,,,,,
287.392,23.187046,31.336964,33.774963,34.895954,,,,,,
287.757,23.182907,31.325335,33.768715,34.892567,,,,,,
288.108,23.177525,31.329477,33.760883,34.883137,,,,,,
288.468,23.183901,31.321489,33.766129,34.882309,,,,,,
288.834,23.183182,31.317734,33.748627,34.884098,,,,,,
289.2,23.18646,31.32457,33.755806,34.875031,,,,,,
289.563,23.19375,31.333956,33.762318,34.878323,,,,,,
289.924,23.202986,31.319681,33.753071,34.881218,,,,,,
290.286,23.195498,31.330322,33.75708,34.875233,,,,,,
290.636,23.19743,31.319534,33.75703,34.87822,,,,,,
290.996,23.192657,31.3207,33.7523,34.880451,,,,,,
291.363,23.190897,31.313763,33.753059,34.875854,,,,,,
291.737,23.1814,31.308626,33.75061,34.870911,,,,,,
292.1,23.19462,31.315311,33.752102,34.87133,,,,,,
292.464,23.201406,31.320618,33.74847,34.877693,,,,,,
292.83,23.196112,31.309454,33.732685,34.860851,,,,,,
293.179,23.207962,31.310484,33.738892,34.872051,,,,,,
293.538,23.223885,31.301775,33.738239,34.870506,,,,,,
293.903,23.225382,31.310066,33.734901,34.86414,,,,,,
294.269,23.236853,31.300695,33.73698,34.868359,,,,,,
294.633,23.248642,31.29343,33.727589,34.871643,,,,,,
294.995,23.266788,31.296598,33.728069,34.870518,,,,,,
295.358,23.257988,31.298059,33.726849,34.871975,,,,,,
295.708,23.268681,31.285233,33.722622,34.871857,,,,,,
296.069,23.272524,31.279026,33.724823,34.859779,,,,,,
296.433,23.275846,31.277494,33.715614,34.864319,,,,,,
296.796,23.282795,31.279205,33.713749,34.869236,,,,,,
297.159,23.278072,31.277737,33.717819,34.867416,,,,,,
297.521,23.271809,31.269367,33.707146,34.859074,,,,,,
297.885,23.272089,31.265888,33.711887,34.867203,,,,,,
298.237,23.280373,31.263018,33.720276,34.866123,,,,,,
298.595,23.277676,31.261414,33.710281,34.86042,,,,,,
298.957,23.27199,31.24431,33.714111,34.865852,,,,,,
299.321,23.283468,31.250698,33.703518,34.85973,,,,,,
299.685,23.295324,31.259611,33.712055,34.870758,,,,,,
300.051,23.291454,31.25523,33.710186,34.858894,,,,,,
